excel_row_1_based,name,scholar_profile_id_excel,profile_url,local_match_count,local_profile_id,local_name,has_profile_json,has_chunks,all_local_profile_ids
4101,,nan,https://glenn.osu.edu/lily-li,1,abf0d18e-220d-4280-b56f-1d31401ab33c,Lily Li,True,False,abf0d18e-220d-4280-b56f-1d31401ab33c
4103,,nan,https://ehe.osu.edu/directory?id=ding.65,1,4c2e4bb9-1ed7-470d-9e9e-7d6f012d1b79,Lin Ding,True,False,4c2e4bb9-1ed7-470d-9e9e-7d6f012d1b79
4105,,nan,https://wexnermedical.osu.edu/find-a-doctor/lin-li-md-20276,1,9ad70ced-daa6-474b-bf48-a93ac2a308e8,Lin Li,True,False,9ad70ced-daa6-474b-bf48-a93ac2a308e8
4108,,nan,https://vet.osu.edu/people/linda-saif,1,932f2860-8108-4bb3-a595-1be13665f468,Linda Saif,True,False,932f2860-8108-4bb3-a595-1be13665f468
4109,,nan,https://cph.osu.edu/people/lweavers,1,49e01b08-44af-4751-b848-2bdbe095c5ff,Linda Weavers,True,False,49e01b08-44af-4751-b848-2bdbe095c5ff
4110,,nan,https://vet.osu.edu/people/lindsay-cuciak,1,ce5d182c-4919-4e1c-8f9c-0ffaf49078cf,Lindsay Cuciak,True,False,ce5d182c-4919-4e1c-8f9c-0ffaf49078cf
4114,,nan,https://wexnermedical.osu.edu/find-a-doctor/lindsay-sobotka-do-61436,1,d2f2f9b7-2e6f-4678-abf1-1b8b415023b3,Lindsay Sobotka,True,False,d2f2f9b7-2e6f-4678-abf1-1b8b415023b3
4115,,nan,https://wexnermedical.osu.edu/find-a-doctor/lindsay-stepp-md-164488,1,488adc70-0737-4075-9e06-72881b01d6b7,Lindsay Stepp,True,False,488adc70-0737-4075-9e06-72881b01d6b7
4120,,nan,https://wexnermedical.osu.edu/find-a-doctor/lindsey-daniel-aprn-cnp-62621,0,,,False,False,
4121,,nan,https://medicine.osu.edu/find-faculty/clinical/obgyn/lindsey-grantham-md-ms,0,,,False,False,
4122,,nan,na,0,,,False,False,
4124,,nan,https://medicine.osu.edu/find-faculty/clinical/internal-medicine/lindsey-lee,1,42489f43-8568-4cc4-8d5d-f82674843544,Lindsey Lee,True,False,42489f43-8568-4cc4-8d5d-f82674843544
4126,,nan,https://cph.osu.edu/people/lredoutey,0,,,False,False,
4128,,nan,https://engineering.osu.edu/people/cao.1378,0,,,False,False,
4129,,nan,https://wexnermedical.osu.edu/find-a-doctor/ling-qun-hu-md-87361,1,542714d2-76f9-4d02-92c6-be38ffc4b77a,Ling-Qun Hu,True,False,542714d2-76f9-4d02-92c6-be38ffc4b77a
4130,,nan,https://cancer.osu.edu/find-a-doctor/search-physician-directory/lingbin-meng,0,,,False,False,
4131,,nan,https://cancer.osu.edu/find-a-researcher/search-researcher-directory/linghua-zheng,0,,,False,False,
4132,,nan,https://engineering.osu.edu/people/meng.480,0,,,False,False,
4136,,nan,https://medicine.osu.edu/find-faculty/non-clinical/molecular-medicine-and-therapeutics/liping-yang,0,,,False,False,
4137,,nan,na,0,,,False,False,
4141,,nan,na,0,,,False,False,
4142,,nan,https://wexnermedical.osu.edu/find-a-doctor/lisa-cunningham-md-88856,1,8d42e4d4-680b-43e5-b1ee-3c1764296220,Lisa Cunningham,True,False,8d42e4d4-680b-43e5-b1ee-3c1764296220
4143,,nan,na,0,,,False,False,
4146,,nan,https://glenn.osu.edu/lisa-frazier,1,881ee44d-47d3-4a06-a50d-20663f86168c,Lisa Frazier,True,False,881ee44d-47d3-4a06-a50d-20663f86168c
4147,,nan,https://glenn.osu.edu/lisa-frericks,1,afe8a57b-d0e3-4b3d-b806-dabb3a90e914,Lisa Frericks,True,False,afe8a57b-d0e3-4b3d-b806-dabb3a90e914
4148,,nan,https://glenn.osu.edu/lisa-gajary,1,e79ff1ba-5998-45b4-ae30-f03d7584617e,Lisa Gajary,True,False,e79ff1ba-5998-45b4-ae30-f03d7584617e
4149,,nan,https://engineering.osu.edu/people/hall.1004,0,,,False,False,
4150,,nan,https://medicine.osu.edu/find-faculty/clinical/obgyn/lisa-hickman-md,1,e45b79e9-8095-4bbf-9c85-58738f4a7e6f,Lisa Hickman,True,False,e45b79e9-8095-4bbf-9c85-58738f4a7e6f
4151,,nan,https://optometry.osu.edu/directory/faculty/lisa-jordan,1,a7769182-e927-4b19-87c7-05bf0a99fc45,Lisa Jordan,True,False,a7769182-e927-4b19-87c7-05bf0a99fc45
4153,,nan,na,0,,,False,False,
4154,,nan,https://nursing.osu.edu/faculty-and-staff/lisa-k-militello,0,,,False,False,
4156,,nan,https://wexnermedical.osu.edu/find-a-doctor/lisa-kim-md-96792,1,36a57939-1a78-4896-8c4d-3f7c2cb9820f,Lisa Kim,True,False,36a57939-1a78-4896-8c4d-3f7c2cb9820f
4159,,nan,https://glenn.osu.edu/lisa-patt-mcdaniel,1,a577a111-b530-44ab-ae8c-f67bc8c94f16,Lisa Patt-McDaniel,True,False,a577a111-b530-44ab-ae8c-f67bc8c94f16
4161,,nan,https://csw.osu.edu/faculty/raiz-lisa-ph-d/,1,af663d84-bf8f-4a3c-9ff0-2e36f73418d6,Lisa Raiz,True,False,af663d84-bf8f-4a3c-9ff0-2e36f73418d6
4162,,nan,https://nursing.osu.edu/faculty-and-staff/lisa-rohrig,1,9e4784ba-cbd4-4e8e-8860-2a6ace290543,Lisa Rohrig,True,False,9e4784ba-cbd4-4e8e-8860-2a6ace290543
4163,,nan,https://cph.osu.edu/people/lvandyke,1,11adb935-769c-4022-81af-20b463f07a68,Lisa Van Dyke,True,False,11adb935-769c-4022-81af-20b463f07a68
4165,,nan,https://medicine.osu.edu/find-faculty/clinical/physical-medicine-rehabilitation/lise-worthen-chaudhari-mfa-ms-ccrc,0,,,False,False,
4166,,nan,https://medicine.osu.edu/find-faculty/clinical/ophthalmology/liujiang-song,0,,,False,False,
4167,,nan,https://nursing.osu.edu/faculty-and-staff/elizabeth-arthur,1,828d1a70-a193-423f-a1ee-be850fd740f0,Liz Arthur,True,False,828d1a70-a193-423f-a1ee-be850fd740f0
4168,,nan,https://cph.osu.edu/people/eklein,1,2e33319a-72e7-4a53-a90b-3030cae0f149,Liz Klein,True,False,2e33319a-72e7-4a53-a90b-3030cae0f149
4169,,nan,https://artsandsciences.osu.edu/people/kooi.6,0,,,False,False,
4171,,nan,https://engineering.osu.edu/people/kurek.20,1,da1c4f69-5609-437b-bc64-9c5edc988ea3,Liz Kurek,True,False,da1c4f69-5609-437b-bc64-9c5edc988ea3
4174,,nan,https://wexnermedical.osu.edu/find-a-doctor/liza-cholin-md-135792,1,4f645c32-524b-4589-9103-5b57d922b4a5,Liza Cholin,True,False,4f645c32-524b-4589-9103-5b57d922b4a5
4178,,nan,na,0,,,False,False,
4179,,nan,https://cancer.osu.edu/find-a-doctor/search-physician-directory/logan-n-roof,0,,,False,False,
4182,,nan,https://glenn.osu.edu/long-tran,1,da941e12-369b-43d1-a87b-788bcaab4fb1,Long Tran,True,False,da941e12-369b-43d1-a87b-788bcaab4fb1
4184,,nan,https://vet.osu.edu/people/lonnie-king,1,607907ad-269b-4f14-9883-0144de2f0163,Lonnie King,True,False,607907ad-269b-4f14-9883-0144de2f0163
4185,,nan,https://engineering.osu.edu/people/lu.2967,0,,,False,False,
4186,,nan,https://artsandsciences.osu.edu/people/arnold.759,0,,,False,False,
4189,,nan,https://wexnermedical.osu.edu/find-a-doctor/lori-meyers-md-3987,1,90e951eb-bd8c-49df-9068-e4e1c3752d8b,Lori Meyers,True,False,90e951eb-bd8c-49df-9068-e4e1c3752d8b
4190,,nan,https://glenn.osu.edu/lori-overmyer,1,987e34a5-1d7d-4c95-b5ad-4b9293dbaeb9,Lori Overmyer,True,False,987e34a5-1d7d-4c95-b5ad-4b9293dbaeb9
4191,,nan,https://engineering.osu.edu/people/zambito.3,0,,,False,False,
4193,,nan,https://cph.osu.edu/people/lwallace,1,25f852af-c1dc-4221-a803-418ff33e7cea,Lorraine Wallace,True,False,25f852af-c1dc-4221-a803-418ff33e7cea
4198,,nan,na,0,,,False,False,
4200,,nan,https://cancer.osu.edu/find-a-doctor/search-physician-directory/luay-mousa,0,,,False,False,
4201,,nan,https://wexnermedical.osu.edu/find-a-doctor/luca-delatore-md-53356,1,c0e6cc86-47ee-4c1b-8a9f-1ef330483aa8,Luca Delatore,True,False,c0e6cc86-47ee-4c1b-8a9f-1ef330483aa8
4202,,nan,https://engineering.osu.edu/people/pulvirenti.1,1,0aadd285-76b2-49a9-92f6-2c80ce7bfc14,Luca Pulvirenti,True,False,0aadd285-76b2-49a9-92f6-2c80ce7bfc14
4204,,nan,https://wexnermedical.osu.edu/find-a-doctor/lucas-mcknight-md-33693,1,f9bb309e-4ab7-4bee-8e33-be75cb515fa4,Lucas McKnight,True,False,f9bb309e-4ab7-4bee-8e33-be75cb515fa4
4205,,nan,na,0,,,False,False,
4208,,nan,https://nursing.osu.edu/faculty-and-staff/luciana-pereyra,0,,,False,False,
4209,,nan,https://vet.osu.edu/people/luciana-da-costa,1,356afbb1-482a-4648-8758-e67bad10a1e0,Luciana da Costa,True,False,356afbb1-482a-4648-8758-e67bad10a1e0
4212,,nan,https://wexnermedical.osu.edu/neurological-institute/researchers/luis-bonet-ponce-phd,1,c9d39ab5-1130-449c-a937-a517936daa8e,Luis Bonet-Ponce,True,False,c9d39ab5-1130-449c-a937-a517936daa8e
4214,,nan,https://dentistry.osu.edu/faculty/luiz-meirelles-dds-ms-phd,1,3b4cd844-5919-4ed9-b254-abe6b63eb7c2,Luiz Meirelles,True,False,3b4cd844-5919-4ed9-b254-abe6b63eb7c2
4215,,nan,https://engineering.osu.edu/people/chen.5665,0,,,False,False,
4221,,nan,https://wexnermedical.osu.edu/find-a-doctor/luma-ghalib-md-51260,1,3e723a19-9044-4052-8c02-8a25f4c4a520,Luma Ghalib,True,False,3e723a19-9044-4052-8c02-8a25f4c4a520
4226,,nan,https://glenn.osu.edu/lydia-applin,1,115fd96d-3cec-46af-a3fc-cf06d74453d8,Lydia Applin,True,False,115fd96d-3cec-46af-a3fc-cf06d74453d8
4227,,nan,https://nursing.osu.edu/faculty-and-staff/lydia-burney,1,39b54011-788c-4678-a19d-c0ad78007abe,Lydia Burney,True,False,39b54011-788c-4678-a19d-c0ad78007abe
4228,,nan,https://wexnermedical.osu.edu/find-a-doctor/lydia-sahlani-md-39470,1,1a414ba6-f1e4-4686-8a64-b6442e0064b9,Lydia Sahlani,True,False,1a414ba6-f1e4-4686-8a64-b6442e0064b9
4229,,nan,https://vet.osu.edu/people/lynette-cole,1,414eef9b-bbcb-4129-9b28-9004ef701436,Lynette Cole,True,False,414eef9b-bbcb-4129-9b28-9004ef701436
4230,,nan,https://cph.osu.edu/people/lrogers,1,49e0da96-a54b-4f2e-94ba-1ba230858e1e,Lynette Rogers,True,False,49e0da96-a54b-4f2e-94ba-1ba230858e1e
4232,,nan,https://wexnermedical.osu.edu/find-a-doctor/lynn-fussner-md-67140,1,73ee672a-5024-44cd-a2f5-ec03dd29c5d9,Lynn Fussner,True,False,73ee672a-5024-44cd-a2f5-ec03dd29c5d9
4234,,nan,https://engineering.osu.edu/people/lyons.220,1,528bee2d-2a0a-4490-8d5a-c73a15fd0389,Lynn Lyons,True,False,528bee2d-2a0a-4490-8d5a-c73a15fd0389
4235,,nan,na,0,,,False,False,
4236,,nan,https://vet.osu.edu/people/lynne-olson,1,d30d0e7e-fbe3-4efb-9284-bde9212bc1ca,Lynne Olson,True,False,d30d0e7e-fbe3-4efb-9284-bde9212bc1ca
4237,,nan,https://cph.osu.edu/people/lparrott,1,e5115a0e-534a-43f0-9e5a-096ba7816e58,Lynne Parrott,True,False,e5115a0e-534a-43f0-9e5a-096ba7816e58
4239,,nan,https://cph.osu.edu/people/elewie,0,,,False,False,
4240,,nan,https://vet.osu.edu/people/m-leanne-lilly,1,daf13b50-eceb-41ee-a691-aa6f99c0782c,M. Leanne Lilly,True,False,daf13b50-eceb-41ee-a691-aa6f99c0782c
4241,,nan,https://vet.osu.edu/people/m-judith-radin,1,1d11054f-f907-4ae3-aba8-1c41da61548a,M. Radin,True,False,1d11054f-f907-4ae3-aba8-1c41da61548a
4243,,nan,https://cph.osu.edu/people/mdonneyong,1,9af056e5-fed8-4ca8-b307-0a0f14218d3b,Macarius Donneyong,True,False,9af056e5-fed8-4ca8-b307-0a0f14218d3b
4244,,nan,https://medicine.osu.edu/find-faculty/non-clinical/biomedical-informatics/maciej-pietrzak,0,,,False,False,
4245,,nan,na,0,,,False,False,
4246,,nan,https://nursing.osu.edu/faculty-and-staff/mackenzie-decatur,1,3abdc3f9-f87c-4dbd-9e0e-c95bbfdd19b1,Mackenzie Decatur,True,False,3abdc3f9-f87c-4dbd-9e0e-c95bbfdd19b1
4248,,nan,https://wexnermedical.osu.edu/find-a-doctor/madalina-butnariu-md-70970,1,3d40dc67-1c17-4fcd-b33f-4cc85a2874a6,Madalina Butnariu,True,False,3d40dc67-1c17-4fcd-b33f-4cc85a2874a6
4252,,nan,https://glenn.osu.edu/madeleine-drost,1,a404477b-97c1-4d4e-979e-978dcff4d4ad,Madeleine Drost,True,False,a404477b-97c1-4d4e-979e-978dcff4d4ad
4254,,nan,https://dentistry.osu.edu/faculty/madeline-malueg-dds-ms,1,0837967b-71fe-4d9e-b8c4-8be85414183f,Madeline Malueg,True,False,0837967b-71fe-4d9e-b8c4-8be85414183f
4255,,nan,https://engineering.osu.edu/people/muthyala.7,0,,,False,False,
4258,,nan,https://glenn.osu.edu/madison-kase,1,82e55404-395d-47f7-99c1-ec5955043e31,Madison Kase,True,False,82e55404-395d-47f7-99c1-ec5955043e31
4259,,nan,https://wexnermedical.osu.edu/find-a-doctor/madison-labroo-md-113293,1,5aa3be9a-74cb-4ec4-a5cd-77f245b9b481,Madison Labroo,True,False,5aa3be9a-74cb-4ec4-a5cd-77f245b9b481
4260,,nan,na,0,,,False,False,
4261,,nan,na,0,,,False,False,
4262,,nan,https://optometry.osu.edu/directory/staff/madison-roth,0,,,False,False,
4263,,nan,https://engineering.osu.edu/people/smith.15722,0,,,False,False,
4265,,nan,https://wexnermedical.osu.edu/find-a-doctor/maegan-reynolds-md-57186,1,fa81ac67-32f5-41e6-93b5-3b409e6f6b53,Maegan Reynolds,True,False,fa81ac67-32f5-41e6-93b5-3b409e6f6b53
4266,,nan,https://fisher.osu.edu/people/nguyen.3478,0,,,False,False,
4267,,nan,https://medicine.osu.edu/find-faculty/clinical/obgyn/maged-costantine-md,0,,,False,False,
4268,,nan,na,0,,,False,False,
4269,,nan,na,0,,,False,False,
4270,,nan,https://wexnermedical.osu.edu/find-a-doctor/maggie-rosen-md-39641,1,ce7e114c-1ec1-4d0e-958c-572d3d77d10a,Maggie Rosen,True,False,ce7e114c-1ec1-4d0e-958c-572d3d77d10a
4271,,nan,https://engineering.osu.edu/people/schmidt.1360,0,,,False,False,
4272,,nan,https://ehe.osu.edu/directory?id=spangler.138,1,dbe0df0e-4875-4e5a-aef9-cdb784af4511,Maggie Spangler,True,False,dbe0df0e-4875-4e5a-aef9-cdb784af4511
4273,,nan,https://engineering.osu.edu/people/wanner.50,0,,,False,False,
4274,,nan,https://glenn.osu.edu/maham-ali,1,fcffea5f-e6ff-4a2e-9c24-db14982afbab,Maham Ali,True,False,fcffea5f-e6ff-4a2e-9c24-db14982afbab
4275,,nan,https://engineering.osu.edu/people/khalili.17,1,575bef55-32be-4a45-bea6-2994f8efdfa2,Mahdi Khalili,True,False,575bef55-32be-4a45-bea6-2994f8efdfa2
4276,,nan,https://engineering.osu.edu/people/salahshour.3,1,1a4cb22c-c97b-4015-ba11-2e9f82c824b7,Mahdi Salahshour,True,False,1a4cb22c-c97b-4015-ba11-2e9f82c824b7
4280,,nan,https://wexnermedical.osu.edu/find-a-doctor/mahmoud-houmsse-md-11233,1,e8468cc5-9d2c-4588-871c-fed3e781a37c,Mahmoud Houmsse,True,False,e8468cc5-9d2c-4588-871c-fed3e781a37c
4290,,nan,na,0,,,False,False,
4291,,nan,https://glenn.osu.edu/malissa-fifita,1,ca39f13d-3f14-4106-a09b-03c4a1abc095,Malissa Fifita,True,False,ca39f13d-3f14-4106-a09b-03c4a1abc095
4293,,nan,https://glenn.osu.edu/mallory-e-compton,1,794ef920-c3ce-4a2f-9515-3561cba8f1bf,Mallory E. Compton,True,False,794ef920-c3ce-4a2f-9515-3561cba8f1bf
4295,,nan,https://vet.osu.edu/people/mamoru-yamaguchi,1,0ab45522-0b45-4702-bfe0-94ae80a70ce4,Mamoru Yamaguchi,True,False,0ab45522-0b45-4702-bfe0-94ae80a70ce4
4299,,nan,https://hrs.osu.edu/faculty-and-staff/faculty-directory/agnew-mandy,1,55e141fc-b6ab-4959-a20e-4c10567874ce,Mandy Agnew,True,False,55e141fc-b6ab-4959-a20e-4c10567874ce
4300,,nan,https://glenn.osu.edu/mandy-mallot,1,2503b452-d69b-4e64-a139-5b0a9866b789,Mandy Mallot,True,False,2503b452-d69b-4e64-a139-5b0a9866b789
4301,,nan,https://wexnermedical.osu.edu/find-a-doctor/maneesh-bhargava-mbbs-phd-170452,1,9cdf9ce7-43fb-4130-b494-1659e1434980,Maneesh Bhargava,True,False,9cdf9ce7-43fb-4130-b494-1659e1434980
4305,,nan,https://pathology.osu.edu/faculty/mishra.html,1,ef023b28-0a96-44e9-b515-a9075c8addd6,Manisha Mishra,True,False,ef023b28-0a96-44e9-b515-a9075c8addd6
4308,,nan,https://medicine.osu.edu/find-faculty/clinical/internal-medicine/manjula-karpurapu,1,8530fac2-d639-41e6-b690-fe2eb0f66bfe,Manjula Karpurapu,True,False,8530fac2-d639-41e6-b690-fe2eb0f66bfe
4311,,nan,https://wexnermedical.osu.edu/find-a-doctor/manoj-iyer-md-61147,1,cc339533-ab16-4836-a7e4-ebddf31b4ee7,Manoj Iyer,True,False,cc339533-ab16-4836-a7e4-ebddf31b4ee7
4316,,nan,https://engineering.osu.edu/people/sun.3882,1,81707f2b-7ce0-433e-9047-5972c8c8c29e,Manxi Sun,True,False,81707f2b-7ce0-433e-9047-5972c8c8c29e
4320,,nan,https://medicine.osu.edu/find-faculty/clinical/surgery/marc-michalsky-md,1,d46dc50d-09dc-4091-b894-4b0c0b68506f,Marc Michalsky,True,False,d46dc50d-09dc-4091-b894-4b0c0b68506f
4325,,nan,https://engineering.osu.edu/people/ratoi.1,1,fed14a24-1f38-4972-8768-fbf288ce4afc,Marcel-Constantin Ratoi,True,False,fed14a24-1f38-4972-8768-fbf288ce4afc
4328,,nan,https://cancer.osu.edu/find-a-doctor/search-physician-directory/marcelo-bonomi,0,,,False,False,
4333,,nan,https://vet.osu.edu/people/marco-coutinho-da-silva,1,64819708-0a94-42f8-9f67-106aa24e5269,Marco Coutinho da Silva,True,False,64819708-0a94-42f8-9f67-106aa24e5269
4334,,nan,https://www.nationwidechildrens.org/find-a-doctor/profiles/marco-l-leung,1,926778f9-664b-4bd5-9fcc-c7a2b19f2fae,Marco L. Leung,True,False,926778f9-664b-4bd5-9fcc-c7a2b19f2fae
4335,,nan,https://engineering.osu.edu/people/rodriguez.1065,1,40ebf2e8-5049-462f-b34e-5372adb040dd,Marco Rodriguez,True,False,40ebf2e8-5049-462f-b34e-5372adb040dd
4336,,nan,https://cancer.osu.edu/find-a-doctor/search-physician-directory/marcos-j-de-lima,0,,,False,False,
4339,,nan,https://wexnermedical.osu.edu/find-a-doctor/marek-greer-md-mph-119334,1,fc6aea43-3d35-458c-b15d-1dac1dd71cee,Marek Greer,True,False,fc6aea43-3d35-458c-b15d-1dac1dd71cee
4341,,nan,https://wexnermedical.osu.edu/find-a-doctor/margaret-chase-md-16018,1,f04035c8-63d0-44af-86f1-c1c1b1e652a8,Margaret Chase,True,False,f04035c8-63d0-44af-86f1-c1c1b1e652a8
4342,,nan,https://cph.osu.edu/people/mdimaria,1,6548e245-2884-4c91-9820-5e4f63af032d,Margaret DiMaria,True,False,6548e245-2884-4c91-9820-5e4f63af032d
4344,,nan,https://cancer.osu.edu/find-a-doctor/search-physician-directory/margaret-e-gatti-mays,0,,,False,False,
4345,,nan,https://nursing.osu.edu/faculty-and-staff/margaret-graham,1,ab181589-feae-43d0-88c0-8d7fd397f358,Margaret Graham,True,False,ab181589-feae-43d0-88c0-8d7fd397f358
4347,,nan,https://moritzlaw.osu.edu/node/662,1,fcb5d23e-d0a3-4a90-a7eb-9f3a059afb72,Margaret Kwoka,True,False,fcb5d23e-d0a3-4a90-a7eb-9f3a059afb72
4348,,nan,https://glenn.osu.edu/margaret-lewis,1,9a39fcc3-bee0-43af-9acc-9bdb543b40ae,Margaret Lewis,True,False,9a39fcc3-bee0-43af-9acc-9bdb543b40ae
4349,,nan,https://vet.osu.edu/people/margaret-masterson,1,69382c11-63ae-481d-9e08-04fc79acaf01,Margaret Masterson,True,False,69382c11-63ae-481d-9e08-04fc79acaf01
4350,,nan,https://vet.osu.edu/people/margaret-mudge,1,f7804c77-1e75-4620-b708-0fdc19ecbd9f,Margaret Mudge,True,False,f7804c77-1e75-4620-b708-0fdc19ecbd9f
4351,,nan,https://glenn.osu.edu/margaret-ohora,1,1b963b8c-3e46-48db-a3ab-7591c84effe1,Margaret O’Hora,True,False,1b963b8c-3e46-48db-a3ab-7591c84effe1
4352,,nan,https://wexnermedical.osu.edu/find-a-doctor/margaret-williams-md-71382,1,1494c49e-6f15-4366-8124-3fc28c62e771,Margaret Williams,True,False,1494c49e-6f15-4366-8124-3fc28c62e771
4356,,nan,https://medicine.osu.edu/find-faculty/non-clinical/cancer-biology-and-genetics/maria-ariza,0,,,False,False,
4360,,nan,na,0,,,False,False,
4365,,nan,https://glenn.osu.edu/marialejandra-guzman,1,d2c299d7-103a-4371-acf2-45c0a544a4f0,Marialejandra Guzmán,True,False,d2c299d7-103a-4371-acf2-45c0a544a4f0
4366,,nan,https://www.nationwidechildrens.org/find-a-doctor/profiles/mariam-mathew,1,ec7fd738-6270-4f40-a1fe-5b7e57c79527,Mariam Mathew,True,False,ec7fd738-6270-4f40-a1fe-5b7e57c79527
4367,,nan,https://cph.osu.edu/people/mjones,1,bd8e6f78-e5ef-418d-b72f-34ac206db000,Marian Moser Jones,True,False,bd8e6f78-e5ef-418d-b72f-34ac206db000
4370,,nan,na,0,,,False,False,
4372,,nan,na,0,,,False,False,
4373,,nan,https://wexnermedical.osu.edu/find-a-doctor/marie-owoeye-aprn-cnp-156630,1,de4cdbff-8177-4290-89d6-440f4f75f219,Marie Kemi Owoeye,True,False,de4cdbff-8177-4290-89d6-440f4f75f219
4375,,nan,https://cph.osu.edu/people/mbrinkman,1,8dbf3dd0-05d9-46b9-a109-bcf5e4759fcc,Marielle C. Brinkman,True,False,8dbf3dd0-05d9-46b9-a109-bcf5e4759fcc
4379,,nan,https://cancer.osu.edu/find-a-doctor/search-physician-directory/marina-beltrami-moreira,0,,,False,False,
4382,,nan,https://cancer.osu.edu/find-a-doctor/search-physician-directory/marissa-l-bruce,0,,,False,False,
4383,,nan,https://wexnermedical.osu.edu/find-a-doctor/marissa-dejesus-aprn-cnp-33512,1,fab5bd83-922b-47ed-b466-c1f4ef51b071,Marissa DeJesus,True,False,fab5bd83-922b-47ed-b466-c1f4ef51b071
4388,,nan,https://cancer.osu.edu/find-a-doctor/search-physician-directory/marium-husain,0,,,False,False,
4390,,nan,https://cph.osu.edu/people/mklebanoff,1,9b914b2c-5ff2-4a1c-b9ea-cf3c0bd1ddf9,Mark A. Klebanoff,True,False,9b914b2c-5ff2-4a1c-b9ea-cf3c0bd1ddf9
4393,,nan,https://cancer.osu.edu/find-a-doctor/search-physician-directory/mark-w-arnold,0,,,False,False,
4394,,nan,https://glenn.osu.edu/mark-barbash,1,d79116af-49c9-4cf1-af88-316d27da4f5f,Mark Barbash,True,False,d79116af-49c9-4cf1-af88-316d27da4f5f
4396,,nan,https://engineering.osu.edu/people/bolin.98,1,bfe50840-9a51-4028-89ac-52d6eb3bb6cb,Mark Bolin,True,False,bfe50840-9a51-4028-89ac-52d6eb3bb6cb
4401,,nan,https://cph.osu.edu/people/dinehart2,1,62179819-27dd-46e6-a4d7-abbf93aed5ee,Mark Dinehart,True,False,62179819-27dd-46e6-a4d7-abbf93aed5ee
4402,,nan,https://medicine.osu.edu/find-faculty/non-clinical/microbial-infection-and-immunity/mark-drew,1,ce1ab721-913b-4bca-8f08-0684f913b138,Mark Drew,True,False,ce1ab721-913b-4bca-8f08-0684f913b138
4406,,nan,https://wexnermedical.osu.edu/find-a-doctor/mark-galantowicz-md-20283,1,f6e1ea55-d2bd-4ebc-8d0c-78b5dbc81260,Mark Galantowicz,True,False,f6e1ea55-d2bd-4ebc-8d0c-78b5dbc81260
4410,,nan,https://www.nationwidechildrens.org/find-a-doctor/profiles/mark-e-hester,1,c9670c1f-958c-4709-b936-031f0266d59a,Mark Hester,True,False,c9670c1f-958c-4709-b936-031f0266d59a
4415,,nan,https://medicine.osu.edu/find-faculty/clinical/obgyn/mark-landon-md,1,4d478414-4bc4-4e4d-8d11-2a6d146b4d18,Mark Landon,True,False,4d478414-4bc4-4e4d-8d11-2a6d146b4d18
4416,,nan,https://engineering.osu.edu/people/marshalek.3,1,5a3b7e77-3193-45de-bfbf-020f79fa596d,Mark Marshalek,True,False,5a3b7e77-3193-45de-bfbf-020f79fa596d
4419,,nan,https://glenn.osu.edu/mark-oleson,1,690f2211-420c-4b74-8f95-c7f769280710,Mark Oleson,True,False,690f2211-420c-4b74-8f95-c7f769280710
4420,,nan,https://dentistry.osu.edu/faculty/mark-r-gordon-dds-ms,1,97915f8f-f7c3-4b36-9210-abdff73b74d4,Mark R. Gordon,True,False,97915f8f-f7c3-4b36-9210-abdff73b74d4
4422,,nan,https://cancer.osu.edu/find-a-researcher/search-researcher-directory/mark-p-rubinstein,0,,,False,False,
4425,,nan,https://wexnermedical.osu.edu/find-a-doctor/mark-slabaugh-md-52738,1,c1028634-000e-46c1-9070-074c18102d38,Mark Slabaugh,True,False,c1028634-000e-46c1-9070-074c18102d38
4426,,nan,https://dentistry.osu.edu/faculty/mark-t-morrison-dds,1,216d1eaf-627a-4518-9ee6-3f0ae698ca3e,Mark T. Morrison,True,False,216d1eaf-627a-4518-9ee6-3f0ae698ca3e
4427,,nan,https://medicine.osu.edu/find-faculty/non-clinical/physiology-and-cell-biology/mark-t-ziolo,0,,,False,False,
4428,,nan,https://wexnermedical.osu.edu/find-a-doctor/mark-tornero-md-45303,1,6f245707-e4e4-40c5-ae18-04246f62927f,Mark Tornero,True,False,6f245707-e4e4-40c5-ae18-04246f62927f
4431,,nan,na,0,,,False,False,
4436,,nan,https://cph.osu.edu/people/mbelury,1,db6a8cba-bb2d-4019-a157-5dd4f656cf26,Martha Belury,True,False,db6a8cba-bb2d-4019-a157-5dd4f656cf26
4440,,nan,https://engineering.osu.edu/people/azese.1,1,a2296199-0326-41c4-80c1-f8f2d0b029a3,Martin Azese,True,False,a2296199-0326-41c4-80c1-f8f2d0b029a3
4441,,nan,https://medicine.osu.edu/find-faculty/non-clinical/molecular-medicine-and-therapeutics/martin-benej,0,,,False,False,
4443,,nan,na,0,,,False,False,
4444,,nan,https://sites.google.com/view/m-j-fitzgerald/home,1,93b88e61-f298-49da-9e05-63e04cc640be,Martin J. Fitzgerald,True,False,93b88e61-f298-49da-9e05-63e04cc640be
4453,,nan,https://wexnermedical.osu.edu/find-a-doctor/marwan-mohammad-md-38993,1,d80bac34-990a-4223-9be9-567569643f9e,Marwan Mohammad,True,False,d80bac34-990a-4223-9be9-567569643f9e
4455,,nan,https://nursing.osu.edu/faculty-and-staff/mary-beth-happ,1,51efd20d-f0a0-4755-a76a-fee6b39ac8ce,Mary Beth Happ,True,False,51efd20d-f0a0-4755-a76a-fee6b39ac8ce
