file,scholar,num_urls,unique_urls,distinct_domains,categories,accuracy,uniqueness,richness,quantity,overall
lisa-keder-1acef573.txt,Lisa Keder,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
lisa-nenadovich-2b2e8729.txt,Lisa Nenadovich,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
lisa-pinkerton-0a870c6d.txt,Lisa Pinkerton,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
liz-kuebel-d44f7d5a.txt,Liz Kuebel,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
liz-onuoha-026d1237.txt,Liz Onuoha,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
liz-weinandy-01826f16.txt,Liz Weinandy,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
llana-pootrakul-3430007a.txt,Llana Pootrakul,1,1,1,other:1,10.0,5.2,1.4,2,5.3
logan-frank-0bf9b72f.txt,Logan Frank,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
long-fang-b03cec70.txt,Long Fang,1,1,1,other:1,10.0,5.2,1.4,2,5.3
longsheng-feng-13e987b4.txt,Longsheng Feng,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
lorraine-pennyman-a5bdfb96.txt,Lorraine Pennyman,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
louis-french-fb82dba0.txt,Louis French,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
lucia-jenkusky-75891011.txt,Lucia Jenkusky,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
luke-paxton-06939f02.txt,Luke Paxton,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
luoyuan-jiang-1490fac0.txt,Luoyuan Jiang,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
luxi-zhang-5b4d62c4.txt,Luxi Zhang,1,1,1,university:1,10.0,5.2,1.4,2,5.3
luz-gomez-ebc1b732.txt,Luz Gomez,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
lynn-hall-8381e45b.txt,Lynn Hall,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
maddie-kindig-ee9eb332.txt,Maddie Kindig,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
maddy-lepore-72658247.txt,Maddy Lepore,1,1,1,university:1,10.0,5.2,1.4,2,5.3
madeleine-rubel-e676fc7e.txt,Madeleine Rubel,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
madisyn-reichert-633eee90.txt,Madisyn Reichert,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
mairghread-casey-16e06007.txt,Mairghread Casey,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
majesti-brown-a0a20f92.txt,Majesti Brown,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
makayla-scarpitti-ee50952c.txt,Makayla Scarpitti,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
mallory-detota-a46ed27c.txt,Mallory Detota,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
mallory-kahrs-297c0ecb.txt,Mallory Kahrs,1,1,1,other:1,10.0,5.2,1.4,2,5.3
manikya-swathi-vallabhajosyula-0f3f4f6b.txt,Manikya Swathi Vallabhajosyula,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
manisha-muduli-d6986edb.txt,Manisha Muduli,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
manisha-sawhney-00eaa260.txt,Manisha Sawhney,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
mara-villaseca-f6c2b88c.txt,Mara Villaseca,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
marc-horger-83ff21a6.txt,Marc Horger,1,1,1,other:1,10.0,5.2,1.4,2,5.3
marc-nolan-df01d996.txt,Marc Nolan,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
marc-posner-dd0fee92.txt,Marc Posner,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
marc-spindelman-e501bb91.txt,Marc Spindelman,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
marcela-hernandez-13515882.txt,Marcela Hernandez,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
margaret-farnham-4993a44e.txt,Margaret Farnham,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
maria-landekhovskaya-d6a4035f.txt,Maria Landekhovskaya,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
maria-mcgraw-18589299.txt,Maria McGraw,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
maria-rincon-benavides-f3a8a8e7.txt,Maria Rincon Benavides,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
marie-tender-6f9953bf.txt,Marie Tender,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
marissa-randall-6f4a5dee.txt,Marissa Randall,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
marjean-kulp-091d3444.txt,Marjean Kulp,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
mark-kuuziile-345692d3.txt,Mark Kuuziile,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
mark-lamb-80120598.txt,Mark Lamb,1,1,1,other:1,10.0,5.2,1.4,2,5.3
martina-famoso-d360da1d.txt,Martina Famoso,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
marty-post-6dd802f4.txt,Marty Post,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
mary-ellen-jenkins-e3863d16.txt,Mary Ellen Jenkins,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
mary-grace-burke-fbfa066d.txt,Mary Grace Burke,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
mary-justice-17647f05.txt,Mary Justice,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
mary-leist-356f8e55.txt,Mary Leist,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
mary-macvicar-9fe6bc5c.txt,Mary Macvicar,3,3,2,faculty_osu:2|other:1,6.7,6.4,2.8,5,5.3
mary-meydan-e045f6db.txt,Mary Meydan,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
mary-nash-caa90c18.txt,Mary Nash,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
maryanna-klatt-02f1ed6e.txt,Maryanna Klatt,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
maryjane-nwankwor-ef039cde.txt,Maryjane Nwankwor,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
mason-bruns-1d5115bf.txt,Mason Bruns,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
mason-cessna-6e7bf500.txt,Mason Cessna,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
mason-pacenta-d03dd95d.txt,Mason Pacenta,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
matt-anthony-df38ed95.txt,Matt Anthony,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
matt-boggus-0a9aeba3.txt,Matt Boggus,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
matt-brancaleone-fcab1a75.txt,Matt Brancaleone,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
matt-brock-e781681c.txt,Matt Brock,1,1,1,other:1,10.0,5.2,1.4,2,5.3
matt-eichmann-106f7c69.txt,Matt Eichmann,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
matt-gmetro-37b6f881.txt,Matt Gmetro,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
matt-lieber-12fb411c.txt,Matt Lieber,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
matthew-detrick-44b9b744.txt,Matthew Detrick,1,1,1,other:1,10.0,5.2,1.4,2,5.3
matthew-fanous-da1c0683.txt,Matthew Fanous,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
matthew-graves-18531de5.txt,Matthew Graves,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
matthew-jenkins-c089d07c.txt,Matthew Jenkins,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
matthew-jewett-cd50dcb6.txt,Matthew Jewett,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
matthew-kogler-fae35821.txt,Matthew Kogler,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
matthew-kronheimer-ccbe0c9a.txt,Matthew Kronheimer,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
matthew-labarbera-16456dbd.txt,Matthew LaBarbera,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
matthew-newcomer-d0a964d1.txt,Matthew Newcomer,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
matthew-waitkus-1dac13a8.txt,Matthew Waitkus,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
mattie-berry-0ab3b8e0.txt,Mattie Berry,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
mattie-grooms-phillips-aaf310c1.txt,Mattie Grooms Phillips,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
maura-mcmahon-2ca8d4b9.txt,Maura Mcmahon,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
maureen-kelleher-0b84eeee.txt,Maureen Kelleher,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
mawada-osman-0e3283be.txt,Mawada Osman,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
max-tu-002320b8.txt,Max Tu,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
maya-jonas-ff5013c2.txt,Maya Jonas,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
maya-perlmutter-ddfdf97c.txt,Maya Perlmutter,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
mckenzie-jancsura-f236b816.txt,McKenzie Jancsura,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
mckenzie-kessler-6f5e67ce.txt,Mckenzie Kessler,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
md-faiyaz-jamil-07e73532.txt,Md Faiyaz Jamil,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
md-imam-hossain-14085f2e.txt,Md Imam Hossain,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
md-kazi-rokunuzzaman-05d099d2.txt,Md Kazi Rokunuzzaman,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
md-majidur-rahman-e5c7316b.txt,Md Majidur Rahman,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
md-minaruzzaman-0cb6bff0.txt,Md Minaruzzaman,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
md-nahid-pervez-c99b67c0.txt,Md. Nahid Pervez,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
md-ragib-rownak-150394a5.txt,Md Ragib Rownak,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
md-saiful-islam-sumon-49ee386f.txt,Md Saiful Islam Sumon,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
md-shakhrul-iman-siam-12c7d2a5.txt,Md Shakhrul Iman Siam,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
medha-otageri-1e93833f.txt,Medha Otageri,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
meg-dick-55f92deb.txt,Meg Dick,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
megan-atwood-2faca621.txt,Megan Atwood,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
megan-bane-0c164f0f.txt,Megan Bane,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
megan-doolin-d9740729.txt,Megan Doolin,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
megan-ingalls-e4b65b7f.txt,Megan Ingalls,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
megan-shirey-7a11f042.txt,Megan Shirey,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
meggie-biss-0bae1b63.txt,Meggie Biss,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
megha-mahadeva-c16ad638.txt,Megha Mahadeva,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
meghan-hixenbaugh-ff83ed52.txt,Meghan Hixenbaugh,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
meghan-koers-50177ffa.txt,Meghan Koers,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
mei-wang-201e5dec.txt,Mei Wang,1,1,1,university:1,10.0,5.2,1.4,2,5.3
melanie-hall-d82cccc5.txt,Melanie Hall,1,1,1,other:1,10.0,5.2,1.4,2,5.3
melissa-keffer-0b40af59.txt,Melissa Keffer,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
melissa-kidder-f32d72df.txt,Melissa Kidder,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
melissa-solinger-c2385c23.txt,Melissa Solinger,1,1,1,other:1,10.0,5.2,1.4,2,5.3
melissa-wiser-e901b66b.txt,Melissa Wiser,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
melody-thomas-90131927.txt,Melody Thomas,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
melvin-shipp-14403283.txt,Melvin Shipp,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
meredith-conder-f3d0c75a.txt,Meredith Conder,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
michael-baumberger-f66a897b.txt,Michael Baumberger,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
michael-betz-c4b68b52.txt,Michael Betz,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
michael-blaess-3fe86c54.txt,Michael Blaess,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
michael-cadwell-15c76bbe.txt,Michael Cadwell,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
michael-crabbe-2032c596.txt,Michael Crabbe,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
michael-gentil-76fcf5cf.txt,Michael Gentil,1,1,1,other:1,10.0,5.2,1.4,2,5.3
michael-gong-1d8dc32b.txt,Michael Gong,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
michael-harris-e1d43733.txt,Michael Harris,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
michael-herman-0eff4537.txt,Michael Herman,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
michael-karnes-b148c33d.txt,Michael Karnes,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
michael-knemeyer-4e53e54d.txt,Michael Knemeyer,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
michael-knisley-1443d469.txt,Michael Knisley,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
michael-krouse-0b25db76.txt,Michael Krouse,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
michael-lee-1d9a7594.txt,Michael Lee,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
michael-meara-0c2a439f.txt,Michael Meara,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
michael-miller-f2828e2d.txt,Michael Miller,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
michael-moore-84156b3e.txt,Michael Moore,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
michael-moran-0ad5e912.txt,Michael Moran,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
michael-murphy-d2099b7e.txt,Michael Murphy,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
michael-nye-a239e9fd.txt,Michael Nye,1,1,1,other:1,10.0,5.2,1.4,2,5.3
michael-nye-f824dcb3.txt,Michael Nye,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
michael-passe-0814f058.txt,Michael Passe,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
michael-robbeloth-bdbda6ab.txt,Michael Robbeloth,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
michael-sabatino-aad5357f.txt,Michael Sabatino,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
michael-togni-adf55986.txt,Michael Togni,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
michael-wasson-f87f6d3c.txt,Michael Wasson,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
michael-wilson-d8f1d3cc.txt,Michael Wilson,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
michaela-houston-8e760016.txt,Michaela Houston,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
michelle-abate-e3f7c2ca.txt,Michelle Abate,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
michelle-buckland-2450d4d6.txt,Michelle Buckland,1,1,1,university:1,10.0,5.2,1.4,2,5.3
michelle-failla-e9e26b28.txt,Michelle Failla,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
michelle-johnson-motoyama-e0ae0d2c.txt,Michelle Johnson-Motoyama,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
michelle-pitro-cb9fae76.txt,Michelle Pitro,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
mike-broman-fc2263c0.txt,Mike Broman,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
mike-sterling-7f5d964f.txt,Mike Sterling,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
milu-nguyen-5df9fcf2.txt,Milu Nguyen,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
min-young-kim-3eb69bdb.txt,Min Young Kim,1,1,1,university:1,10.0,5.2,1.4,2,5.3
minghao-zhu-e84d6ca0.txt,Minghao Zhu,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
mingxuan-wu-75b5979b.txt,Mingxuan Wu,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
mingyi-huang-f989c8d4.txt,Mingyi Huang,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
minheng-xiao-d5341128.txt,Minheng Xiao,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
minhui-yu-f0c2173f.txt,Minhui Yu,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
miranda-dickerson-78ab9079.txt,Miranda Dickerson,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
miranda-holloway-bacce209.txt,Miranda Holloway,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
miranda-marcus-0b2ce736.txt,Miranda Marcus,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
miriam-freimer-01022db7.txt,Miriam Freimer,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
miteshkumar-thakor-c8b25272.txt,Miteshkumar Thakor,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
mohammad-abdullah-02d28ee1.txt,Mohammad Abdullah,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
mohammad-umar-farooq-khan-e74c0abd.txt,Mohammad Umar Farooq Khan,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
mohammadreza-fathizadan-b0eb012f.txt,Mohammadreza Fathizadan,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
moira-konrad-0ea363e9.txt,Moira Konrad,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
molly-bickett-b9ecb28d.txt,Molly Bickett,1,1,1,other:1,10.0,5.2,1.4,2,5.3
mona-gandhi-ccdcc8b8.txt,Mona Gandhi,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
monica-lee-e7d3af35.txt,Monica Lee,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
morgan-spahnie-0562d2e5.txt,Morgan Spahnie,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
morgan-wiggins-1405fdf3.txt,Morgan Wiggins,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
morris-ojalvo-11c92591.txt,Morris Ojalvo,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
motahareh-helli-283fcae0.txt,Motahareh Helli,3,3,2,faculty_osu:2|other:1,6.7,6.4,2.8,5,5.3
muaid-algarni-49e37fcb.txt,Muaid Algarni,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
muge-zhang-e4be6502.txt,Muge Zhang,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
muneebullah-nawaz-c996903f.txt,Muneebullah Nawaz,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
myat-oo-1bfadcf3.txt,Myat Oo,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
myles-cline-b26c7760.txt,Myles Cline,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
myles-smith-ca5a5230.txt,Myles Smith,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
mytheli-sreenivas-ec473125.txt,Mytheli Sreenivas,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
myung-bae-koh-0d9c096e.txt,Myung Bae Koh,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
na-li-1612a1b6.txt,Na Li,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
nabil-alzaeim-6894d485.txt,Nabil Alzaeim,1,1,1,other:1,10.0,5.2,1.4,2,5.3
nate-ames-143a594e.txt,Nate Ames,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
nate-bianco-e8dc01f3.txt,Nate Bianco,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
nate-massa-5400b877.txt,Nate Massa,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
nate-sellers-cc42087b.txt,Nate Sellers,1,1,1,university:1,10.0,5.2,1.4,2,5.3
nate-sena-494c17ed.txt,Nate Sena,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
nathan-gajowski-ffc8ec07.txt,Nathan Gajowski,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
nathan-hoch-e3ce7118.txt,Nathan Hoch,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
nathan-titkemeier-16c57126.txt,Nathan Titkemeier,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
nathaniel-cummings-a0f544c9.txt,Nathaniel Cummings,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
nayoung-ko-e306bf47.txt,Nayoung Ko,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
neelam-soundarajan-e01d7367.txt,Neelam Soundarajan,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
nia-johnson-cbd08957.txt,Nia Johnson,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
nicholas-engle-944b07a9.txt,Nicholas Engle,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
nicholas-haydock-34987bb5.txt,Nicholas Haydock,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
nick-brown-1d44413a.txt,Nick Brown,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
nick-cliffel-163d0877.txt,Nick Cliffel,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
nick-domicone-9f4080df.txt,Nick Domicone,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
nick-funderburg-51ecb9d9.txt,Nick Funderburg,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
nick-malpezzi-4935dca6.txt,Nick Malpezzi,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
nick-moise-e9b6265d.txt,Nick Moise,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
nick-pitrof-7b505285.txt,Nick Pitrof,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
nickalaus-painter-e59e909b.txt,Nickalaus Painter,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
nicole-baltodano-obregon-0777f19f.txt,Nicole Baltodano Obregon,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
nicole-luthy-b101c080.txt,Nicole Luthy,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
nicole-sintov-08659efa.txt,Nicole Sintov,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
nicole-stock-a448b48d.txt,Nicole Stock,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
nicoleta-roman-d54c026a.txt,Nicoleta Roman,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
nicolette-barbour-a8b1ae2c.txt,Nicolette Barbour,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
nidhi-patel-2c092f75.txt,Nidhi Patel,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
nik-arunachalam-d6e75b9c.txt,Nik Arunachalam,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
nikhil-sharma-049c5a26.txt,Nikhil Sharma,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
niki-blackstone-570e5d7f.txt,Niki Blackstone,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
nikki-herbert-8fff583d.txt,Nikki Herbert,1,1,1,university:1,10.0,5.2,1.4,2,5.3
nilang-vyas-978682dd.txt,Nilang Vyas,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
nimo-abdi-e80dc67b.txt,Nimo Abdi,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
ningxiner-zhao-a7ac1d3d.txt,Ningxiner Zhao,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
noah-broski-0170efd0.txt,Noah Broski,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
noah-eckstein-7d2e5789.txt,Noah Eckstein,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
noah-jenkins-44428d4f.txt,Noah Jenkins,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
noah-levine-19937c38.txt,Noah Levine,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
noah-lewis-a78d7ba1.txt,Noah Lewis,1,1,1,university:1,10.0,5.2,1.4,2,5.3
noah-shireman-e16911a6.txt,Noah Shireman,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
noel-siony-2add9512.txt,Noel Siony,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
norman-booth-08c1771c.txt,Norman Booth,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
noumi-farnaj-e7cbfdc7.txt,Noumi Farnaj,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
nur-uddin-javed-014a95f7.txt,Nur Uddin Javed,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
ochuko-evwaraye-2014f216.txt,Ochuko Evwaraye,1,1,1,other:1,10.0,5.2,1.4,2,5.3
oded-shenkar-0296b3c2.txt,Oded Shenkar,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
oliver-proudfoot-e9341ec0.txt,Oliver Proudfoot,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
olivia-cotton-0ca1d542.txt,Olivia Cotton,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
olivia-lane-0f094f5f.txt,Olivia Lane,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
olivia-maynard-cfe558e9.txt,Olivia Maynard,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
